Address,Municipality,Locality,LAT,LONG,Updated,Zip,Distance Breaks,Distance Rank ,Distance
2204 OLD TAVERN RD,Powhatan County,POWHATAN,37.54146179,-78.03135564,2019-06-04,23139,3.0 - 5.0 Mile,1612,4.28
2200 OLD TAVERN RD,Powhatan County,POWHATAN,37.5407801,-78.03098896,2019-06-04,23139,3.0 - 5.0 Mile,1640,4.31
2180 OLD TAVERN RD,Powhatan County,POWHATAN,37.5400115,-78.03127476,2019-06-04,23139,3.0 - 5.0 Mile,1638,4.31
2176 OLD TAVERN RD,Powhatan County,POWHATAN,37.53964556,-78.03153556,2019-06-04,23139,3.0 - 5.0 Mile,1630,4.30
2160 OLD TAVERN RD,Powhatan County,POWHATAN,37.53872431,-78.03169866,2019-06-04,23139,3.0 - 5.0 Mile,1637,4.31
2141 OLD TAVERN RD,Powhatan County,POWHATAN,37.53719826,-78.03283215,2019-06-04,23139,3.0 - 5.0 Mile,1609,4.28
2121 OLD TAVERN RD,Powhatan County,POWHATAN,37.53650383,-78.03148133,2019-06-04,23139,3.0 - 5.0 Mile,1671,4.36
2148 OLD TAVERN RD,Powhatan County,POWHATAN,37.53830829,-78.03061098,2019-06-04,23139,3.0 - 5.0 Mile,1683,4.37
2128 OLD TAVERN RD,Powhatan County,POWHATAN,37.53714516,-78.0307194,2019-06-04,23139,3.0 - 5.0 Mile,1690,4.39
2118 OLD TAVERN RD,Powhatan County,POWHATAN,37.53674913,-78.03015989,2019-06-04,23139,3.0 - 5.0 Mile,1721,4.42
2108 OLD TAVERN RD,Powhatan County,POWHATAN,37.53621973,-78.02982601,2019-06-04,23139,3.0 - 5.0 Mile,1749,4.45
2090 STEM CREEK TRL,Powhatan County,POWHATAN,37.53663249,-78.05110688,2019-06-04,23139,3.0 - 5.0 Mile,964,3.31
2100 STEM CREEK TRL,Powhatan County,POWHATAN,37.53752376,-78.05011246,2019-06-04,23139,3.0 - 5.0 Mile,986,3.35
2115 STEM CREEK TRL,Powhatan County,POWHATAN,37.54092949,-78.05321239,2019-06-04,23139,3.0 - 5.0 Mile,893,3.13
2128 BALLSVILLE RD,Powhatan County,POWHATAN,37.53795382,-78.08155312,2019-06-04,23139,1.0 - 2.0 Mile,520,1.67
2130 BALLSVILLE RD,Powhatan County,POWHATAN,37.53817045,-78.07793931,2019-06-04,23139,1.0 - 2.0 Mile,559,1.85
2145 BALLSVILLE RD,Powhatan County,POWHATAN,37.53689291,-78.08601376,2019-06-04,23139,1.0 - 2.0 Mile,446,1.47
2165 BALLSVILLE RD,Powhatan County,POWHATAN,37.53876256,-78.08569317,2019-06-04,23139,1.0 - 2.0 Mile,436,1.43
2211 BALLSVILLE RD,Powhatan County,POWHATAN,37.54221665,-78.08677127,2019-06-04,23139,1.0 - 2.0 Mile,392,1.31
2285 BALLSVILLE RD,Powhatan County,POWHATAN,37.54383202,-78.09201547,2019-06-04,23139,1.0 - 2.0 Mile,317,1.01
2290 BALLSVILLE RD,Powhatan County,POWHATAN,37.54580986,-78.08726133,2019-06-04,23139,1.0 - 2.0 Mile,382,1.26
2310 BALLSVILLE RD,Powhatan County,POWHATAN,37.54734188,-78.08881561,2019-06-04,23139,1.0 - 2.0 Mile,349,1.14
2305 BALLSVILLE RD,Powhatan County,POWHATAN,37.54686184,-78.09034767,2019-06-04,23139,1.0 - 2.0 Mile,333,1.08
2320 BALLSVILLE RD,Powhatan County,POWHATAN,37.54906032,-78.09070144,2019-06-04,23139,1.0 - 2.0 Mile,315,1.00
6271 ANDERSON HWY,Powhatan County,POWHATAN,37.5491181,-78.09136841,2019-06-04,23139,0.50 - 1.0 Mile,307,0.97
2171 OLD TAVERN RD,Powhatan County,POWHATAN,37.5393692,-78.03256274,2019-06-04,23139,3.0 - 5.0 Mile,1592,4.25
2275 BALLSVILLE RD,Powhatan County,POWHATAN,37.54373344,-78.09031893,2019-06-04,23139,1.0 - 2.0 Mile,339,1.10
2120 STEM CREEK TRL,Powhatan County,POWHATAN,37.54063143,-78.05119363,2019-06-04,23139,3.0 - 5.0 Mile,939,3.24
2245 OLD TAVERN RD,Powhatan County,POWHATAN,37.54280539,-78.03391856,2019-06-04,23139,3.0 - 5.0 Mile,1497,4.12
2654 BALLSVILLE RD,Powhatan County,POWHATAN,37.56572847,-78.07627265,2019-06-04,23139,1.0 - 2.0 Mile,560,1.86
5955 OLD GRAY RD,Powhatan County,POWHATAN,37.56950877,-78.06918096,2019-06-04,23139,2.0 - 3.0 Mile,622,2.32
5949 TRENHOLM VILLAGE DR,Powhatan County,POWHATAN,37.5790825,-78.07304624,2019-06-04,23139,2.0 - 3.0 Mile,680,2.50
2757 BALLSVILLE RD,Powhatan County,POWHATAN,37.5721798,-78.07039083,2019-06-04,23139,2.0 - 3.0 Mile,628,2.34
6116 AUTUMN BLUFF RD,Powhatan County,POWHATAN,37.56901169,-78.07905447,2019-06-04,23139,1.0 - 2.0 Mile,558,1.82
6118 AUTUMN BLUFF RD,Powhatan County,POWHATAN,37.57037328,-78.0790633,2019-06-04,23139,1.0 - 2.0 Mile,564,1.88
6120 AUTUMN BLUFF RD,Powhatan County,POWHATAN,37.57088778,-78.07991797,2019-06-04,23139,1.0 - 2.0 Mile,561,1.86
6126 AUTUMN BLUFF RD,Powhatan County,POWHATAN,37.5717354,-78.08182624,2019-06-04,23139,1.0 - 2.0 Mile,553,1.81
3030 TRENHOLM RD,Powhatan County,POWHATAN,37.58833882,-78.0507822,2019-06-04,23139,3.0 - 5.0 Mile,1323,3.86
3375 TRENHOLM RD,Powhatan County,POWHATAN,37.60804918,-78.06356175,2019-06-04,23139,3.0 - 5.0 Mile,1379,3.96
3355 TRENHOLM RD,Powhatan County,POWHATAN,37.60651545,-78.06394184,2019-06-04,23139,3.0 - 5.0 Mile,1339,3.88
3325 TRENHOLM RD,Powhatan County,POWHATAN,37.60576184,-78.0680832,2019-06-04,23139,3.0 - 5.0 Mile,1211,3.66
5826 TRENHOLM WOODS DR,Powhatan County,POWHATAN,37.58712666,-78.0594535,2019-06-04,23139,3.0 - 5.0 Mile,1042,3.43
5848 TRENHOLM WOODS DR,Powhatan County,POWHATAN,37.58703679,-78.0612053,2019-06-04,23139,3.0 - 5.0 Mile,990,3.35
5811 TRENHOLM WOODS DR,Powhatan County,POWHATAN,37.58504834,-78.0575959,2019-06-04,23139,3.0 - 5.0 Mile,1038,3.42
5586 ANDERSON HWY,Powhatan County,POWHATAN,37.56549445,-78.04277928,2019-06-04,23139,3.0 - 5.0 Mile,1185,3.62
6080 ANDERSON HWY,Powhatan County,POWHATAN,37.55143484,-78.08488892,2019-06-04,23139,1.0 - 2.0 Mile,384,1.26
2181 OLD TAVERN RD,Powhatan County,POWHATAN,37.53959773,-78.0343681,2019-06-04,23139,3.0 - 5.0 Mile,1520,4.15
2305 RIDGE RD,Powhatan County,POWHATAN,37.54555354,-78.02087984,2019-06-04,23139,3.0 - 5.0 Mile,2027,4.79
2110 STEM CREEK TRL,Powhatan County,POWHATAN,37.53951457,-78.04996309,2019-06-04,23139,3.0 - 5.0 Mile,977,3.33
2095 STEM CREEK TRL,Powhatan County,POWHATAN,37.53758339,-78.05400278,2019-06-04,23139,3.0 - 5.0 Mile,895,3.14
6373 HALEFORD DR,Powhatan County,POWHATAN,37.53909748,-78.09558376,2019-06-04,23139,0.50 - 1.0 Mile,294,0.93
2132 HALEFORD CT,Powhatan County,POWHATAN,37.53888107,-78.09260371,2019-06-04,23139,1.0 - 2.0 Mile,337,1.08
2140 HALEFORD CT,Powhatan County,POWHATAN,37.53831877,-78.09041743,2019-06-04,23139,1.0 - 2.0 Mile,366,1.21
6325 WALNUT TREE DR,Powhatan County,POWHATAN,37.5398639,-78.09367058,2019-06-04,23139,0.50 - 1.0 Mile,313,1.00
6329 WALNUT TREE DR,Powhatan County,POWHATAN,37.5402859,-78.09426006,2019-06-04,23139,0.50 - 1.0 Mile,302,0.96
6337 WALNUT TREE DR,Powhatan County,POWHATAN,37.54213258,-78.09531242,2019-06-04,23139,0.50 - 1.0 Mile,272,0.86
3335 TRENHOLM RD,Powhatan County,POWHATAN,37.6060009,-78.06459461,2019-06-04,23139,3.0 - 5.0 Mile,1311,3.83
5832 TRENHOLM WOODS DR,Powhatan County,POWHATAN,37.58788178,-78.05899258,2019-06-04,23139,3.0 - 5.0 Mile,1086,3.48
3385 TRENHOLM RD,Powhatan County,POWHATAN,37.60782162,-78.06480304,2019-06-04,23139,3.0 - 5.0 Mile,1346,3.89
3345 TRENHOLM RD,Powhatan County,POWHATAN,37.60591609,-78.06379372,2019-06-04,23139,3.0 - 5.0 Mile,1328,3.86
2976 BALLSVILLE RD,Powhatan County,POWHATAN,37.58438754,-78.06595994,2019-06-04,23139,3.0 - 5.0 Mile,847,3.04
2701 TRENHOLM RD,Powhatan County,POWHATAN,37.56752055,-78.03894013,2019-06-04,23139,3.0 - 5.0 Mile,1320,3.85
6324 WALNUT TREE DR,Powhatan County,POWHATAN,37.53911715,-78.09409126,2019-06-04,23139,1.0 - 2.0 Mile,314,1.00
2136 HALEFORD CT,Powhatan County,POWHATAN,37.53849614,-78.09140318,2019-06-04,23139,1.0 - 2.0 Mile,354,1.15
5904 WILBURN ESTATES CT,Powhatan County,POWHATAN,37.60746268,-78.06708895,2019-06-04,23139,3.0 - 5.0 Mile,1279,3.78
6127 AUTUMN BLUFF RD,Powhatan County,POWHATAN,37.57037948,-78.08344843,2019-06-04,23139,1.0 - 2.0 Mile,529,1.68
6125 AUTUMN BLUFF RD,Powhatan County,POWHATAN,37.57044817,-78.08206188,2019-06-04,23139,1.0 - 2.0 Mile,541,1.74
2135 HALEFORD CT,Powhatan County,POWHATAN,37.53968469,-78.09252382,2019-06-04,23139,1.0 - 2.0 Mile,331,1.06
5923 ANDERSON HWY,Powhatan County,POWHATAN,37.54970561,-78.06264827,2019-06-04,23139,2.0 - 3.0 Mile,670,2.48
5929 ANDERSON HWY,Powhatan County,POWHATAN,37.55117416,-78.06251337,2019-06-04,23139,2.0 - 3.0 Mile,669,2.48
6333 WALNUT TREE DR,Powhatan County,POWHATAN,37.54111697,-78.09471042,2019-06-04,23139,0.50 - 1.0 Mile,290,0.91
6332 WALNUT TREE DR,Powhatan County,POWHATAN,37.53977328,-78.09510244,2019-06-04,23139,0.50 - 1.0 Mile,295,0.93
2420 OLD TAVERN RD,Powhatan County,POWHATAN,37.55302736,-78.03053353,2019-06-04,23139,3.0 - 5.0 Mile,1567,4.22
5980 BROWN TOWN CIR,Powhatan County,POWHATAN,37.56678008,-78.07314901,2019-06-04,23139,2.0 - 3.0 Mile,584,2.04
5990 BROWN TOWN CIR,Powhatan County,POWHATAN,37.5665905,-78.07385408,2019-06-04,23139,2.0 - 3.0 Mile,580,2.00
2389 OLD TAVERN RD,Powhatan County,POWHATAN,37.55046915,-78.03345361,2019-06-04,23139,3.0 - 5.0 Mile,1468,4.07
2383 OLD TAVERN RD,Powhatan County,POWHATAN,37.55005608,-78.03590457,2019-06-04,23139,3.0 - 5.0 Mile,1370,3.94
2393 OLD TAVERN RD,Powhatan County,POWHATAN,37.55129598,-78.03632789,2019-06-04,23139,3.0 - 5.0 Mile,1351,3.91
2391 OLD TAVERN RD,Powhatan County,POWHATAN,37.55221199,-78.0360175,2019-06-04,23139,3.0 - 5.0 Mile,1360,3.92
2397 OLD TAVERN RD,Powhatan County,POWHATAN,37.55158444,-78.03481326,2019-06-04,23139,3.0 - 5.0 Mile,1401,3.99
2211 OLD TAVERN RD,Powhatan County,POWHATAN,37.54208247,-78.03291826,2019-06-04,23139,3.0 - 5.0 Mile,1543,4.19
3021 BALLSVILLE RD,Powhatan County,POWHATAN,37.58851284,-78.06736605,2019-06-04,23139,3.0 - 5.0 Mile,906,3.17
6105 AUTUMN BLUFF RD,Powhatan County,POWHATAN,37.56571544,-78.08072519,2019-06-04,23139,1.0 - 2.0 Mile,506,1.63
6316 WALNUT TREE DR,Powhatan County,POWHATAN,37.53702156,-78.09464098,2019-06-04,23139,1.0 - 2.0 Mile,330,1.05
2139 HALEFORD CT,Powhatan County,POWHATAN,37.53953729,-78.09136128,2019-06-04,23139,1.0 - 2.0 Mile,344,1.12
6108 AUTUMN BLUFF RD,Powhatan County,POWHATAN,37.56656221,-78.07859663,2019-06-04,23139,1.0 - 2.0 Mile,544,1.76
2710 BALLSVILLE RD,Powhatan County,POWHATAN,37.56853331,-78.07327527,2019-06-04,23139,2.0 - 3.0 Mile,590,2.09
5957 TRENHOLM VILLAGE DR,Powhatan County,POWHATAN,37.57890741,-78.0741999,2019-06-04,23139,2.0 - 3.0 Mile,660,2.45
2972 BALLSVILLE RD,Powhatan County,POWHATAN,37.58440687,-78.06715297,2019-06-04,23139,2.0 - 3.0 Mile,829,2.99
5901 WILBURN ESTATES CT,Powhatan County,POWHATAN,37.60622234,-78.0665297,2019-06-04,23139,3.0 - 5.0 Mile,1266,3.75
5940 WILBURN ESTATES CT,Powhatan County,POWHATAN,37.60943335,-78.06906064,2019-06-04,23139,3.0 - 5.0 Mile,1277,3.77
3455 TRENHOLM RD,Powhatan County,POWHATAN,37.61211215,-78.06295721,2019-06-04,23139,3.0 - 5.0 Mile,1521,4.15
2935 TRENHOLM RD,Powhatan County,POWHATAN,37.5811311,-78.05200319,2019-06-04,23139,3.0 - 5.0 Mile,1119,3.53
6080 PREAKNESS STAKES LN,Powhatan County,POWHATAN,37.55436553,-78.07616505,2019-06-04,23139,1.0 - 2.0 Mile,534,1.71
6092 PREAKNESS STAKES LN,Powhatan County,POWHATAN,37.55384071,-78.07850683,2019-06-04,23139,1.0 - 2.0 Mile,489,1.59
6109 PREAKNESS STAKES LN,Powhatan County,POWHATAN,37.55524816,-78.08127943,2019-06-04,23139,1.0 - 2.0 Mile,435,1.43
2411 OLD TAVERN RD,Powhatan County,POWHATAN,37.55284113,-78.03309142,2019-06-04,23139,3.0 - 5.0 Mile,1472,4.08
6320 WALNUT TREE DR,Powhatan County,POWHATAN,37.5381567,-78.09386325,2019-06-04,23139,1.0 - 2.0 Mile,328,1.05
6020 BROWN TOWN CIR,Powhatan County,POWHATAN,37.56637042,-78.07478245,2019-06-04,23139,1.0 - 2.0 Mile,574,1.95
6130 MILES RD,Powhatan County,POWHATAN,37.59668171,-78.08350572,2019-06-04,23139,2.0 - 3.0 Mile,713,2.61
6313 WALNUT TREE DR,Powhatan County,POWHATAN,37.53742035,-78.0922332,2019-06-04,23139,1.0 - 2.0 Mile,352,1.15
2695 BALLSVILLE RD,Powhatan County,POWHATAN,37.56881521,-78.07620165,2019-06-04,23139,1.0 - 2.0 Mile,575,1.95
6097 PREAKNESS STAKES LN,Powhatan County,POWHATAN,37.55462388,-78.07970581,2019-06-04,23139,1.0 - 2.0 Mile,471,1.52
6119 PREAKNESS STAKES LN,Powhatan County,POWHATAN,37.55484192,-78.08358869,2019-06-04,23139,1.0 - 2.0 Mile,390,1.31
6115 PREAKNESS STAKES LN,Powhatan County,POWHATAN,37.55570044,-78.08246395,2019-06-04,23139,1.0 - 2.0 Mile,411,1.37
3699 TRENHOLM RD,Powhatan County,POWHATAN,37.62548609,-78.06255051,2019-06-04,23139,3.0 - 5.0 Mile,2021,4.79
5960 DERWENT RD,Powhatan County,POWHATAN,37.60078208,-78.06926148,2019-06-04,23139,3.0 - 5.0 Mile,1036,3.42
6114 AUTUMN BLUFF RD,Powhatan County,POWHATAN,37.56807576,-78.07919901,2019-06-04,23139,1.0 - 2.0 Mile,547,1.78
2164 OLD TAVERN RD,Powhatan County,POWHATAN,37.53949342,-78.03058612,2019-06-04,23139,3.0 - 5.0 Mile,1662,4.35
2297 BALLSVILLE RD,Powhatan County,POWHATAN,37.54611642,-78.08962853,2019-06-04,23139,1.0 - 2.0 Mile,345,1.13
2410 OLD TAVERN RD,Powhatan County,POWHATAN,37.55149142,-78.03139638,2019-06-04,23139,3.0 - 5.0 Mile,1538,4.18
5800 ANDERSON HWY,Powhatan County,POWHATAN,37.55998068,-78.05711517,2019-06-04,23139,2.0 - 3.0 Mile,779,2.78
6116 PREAKNESS STAKES LN,Powhatan County,POWHATAN,37.55425631,-78.08259624,2019-06-04,23139,1.0 - 2.0 Mile,408,1.36
6110 PREAKNESS STAKES LN,Powhatan County,POWHATAN,37.55421712,-78.08168543,2019-06-04,23139,1.0 - 2.0 Mile,425,1.41
6086 PREAKNESS STAKES LN,Powhatan County,POWHATAN,37.5537543,-78.07751998,2019-06-04,23139,1.0 - 2.0 Mile,509,1.64
6091 PREAKNESS STAKES LN,Powhatan County,POWHATAN,37.55466073,-78.07861049,2019-06-04,23139,1.0 - 2.0 Mile,488,1.58
2291 BALLSVILLE RD,Powhatan County,POWHATAN,37.54564944,-78.09028662,2019-06-04,23139,1.0 - 2.0 Mile,338,1.09
2281 BALLSVILLE RD,Powhatan County,POWHATAN,37.54480955,-78.08979076,2019-06-04,23139,1.0 - 2.0 Mile,343,1.12
3297 TRENHOLM RD,Powhatan County,POWHATAN,37.60372418,-78.06289754,2019-06-04,23139,3.0 - 5.0 Mile,1307,3.82
6131 PREAKNESS STAKES LN,Powhatan County,POWHATAN,37.55323892,-78.08597714,2019-06-04,23139,1.0 - 2.0 Mile,362,1.18
3425 TRENHOLM RD,Powhatan County,POWHATAN,37.6105519,-78.06421954,2019-06-04,23139,3.0 - 5.0 Mile,1437,4.03
5890 WILBURN ESTATES CT,Powhatan County,POWHATAN,37.6072789,-78.06534383,2019-06-04,23139,3.0 - 5.0 Mile,1316,3.85
6034 ANDERSON HWY,Powhatan County,POWHATAN,37.5530088,-78.08165715,2019-06-04,23139,1.0 - 2.0 Mile,427,1.42
6016 ANDERSON HWY,Powhatan County,POWHATAN,37.55284608,-78.0781579,2019-06-04,23139,1.0 - 2.0 Mile,497,1.61
5824 ANDERSON HWY,Powhatan County,POWHATAN,37.56385527,-78.06333545,2019-06-04,23139,2.0 - 3.0 Mile,672,2.49
2986 BALLSVILLE RD,Powhatan County,POWHATAN,37.58561728,-78.06693609,2019-06-04,23139,3.0 - 5.0 Mile,859,3.05
6098 PREAKNESS STAKES LN,Powhatan County,POWHATAN,37.55377259,-78.07973633,2019-06-04,23139,1.0 - 2.0 Mile,473,1.52
6104 PREAKNESS STAKES LN,Powhatan County,POWHATAN,37.55425184,-78.08089408,2019-06-04,23139,1.0 - 2.0 Mile,442,1.45
6127 PREAKNESS STAKES LN,Powhatan County,POWHATAN,37.55396174,-78.08461285,2019-06-04,23139,1.0 - 2.0 Mile,380,1.25
3139 TRENHOLM RD,Powhatan County,POWHATAN,37.59214051,-78.06074016,2019-06-04,23139,3.0 - 5.0 Mile,1166,3.59
3137 TRENHOLM RD,Powhatan County,POWHATAN,37.59200043,-78.05995977,2019-06-04,23139,3.0 - 5.0 Mile,1197,3.63
6150 MILES RD,Powhatan County,POWHATAN,37.59983203,-78.08359573,2019-06-04,23139,2.0 - 3.0 Mile,761,2.74
2898C BALLSVILLE RD,Powhatan County,POWHATAN,37.58161616,-78.06544699,2019-06-04,23139,2.0 - 3.0 Mile,818,2.94
3405 TRENHOLM RD,Powhatan County,POWHATAN,37.60937117,-78.06320196,2019-06-04,23139,3.0 - 5.0 Mile,1429,4.03
183 SHERWOOD ROAD,Cumberland County,CARTERSVILLE,37.62301858,-78.09171924,2019-09-11,23027,3.0 - 5.0 Mile,1248,3.71
35 BOONE TRA*,Cumberland County,CARTERSVILLE,37.63054782,-78.10660437,2019-09-11,23027,3.0 - 5.0 Mile,1312,3.83
9 BOONE TRA*,Cumberland County,CARTERSVILLE,37.63238653,-78.10815438,2019-09-11,23027,3.0 - 5.0 Mile,1362,3.92
8 BOONE TRA*,Cumberland County,CARTERSVILLE,37.6320378,-78.10905141,2019-09-11,23027,3.0 - 5.0 Mile,1343,3.89
12 BOONE TRA*,Cumberland County,CARTERSVILLE,37.63131048,-78.10959447,2019-09-11,23027,3.0 - 5.0 Mile,1310,3.83
133 BUCK HOLLOW LANE,Cumberland County,CARTERSVILLE,37.64121363,-78.09403481,2019-09-11,23027,3.0 - 5.0 Mile,2011,4.78
56 BUCK HOLLOW LANE,Cumberland County,CARTERSVILLE,37.63606224,-78.09862071,2019-09-11,23027,3.0 - 5.0 Mile,1664,4.35
1082 DEEP RUN ROAD,Cumberland County,CARTERSVILLE,37.63141233,-78.11157318,2019-09-11,23027,3.0 - 5.0 Mile,1295,3.80
1070 DEEP RUN ROAD,Cumberland County,CARTERSVILLE,37.63110377,-78.11237795,2019-09-11,23027,3.0 - 5.0 Mile,1276,3.77
239 JENNINGS ROAD,Cumberland County,CARTERSVILLE,37.63442597,-78.11675732,2019-09-11,23027,3.0 - 5.0 Mile,1366,3.93
215 JENNINGS ROAD,Cumberland County,CARTERSVILLE,37.63335045,-78.1185147,2019-09-11,23027,3.0 - 5.0 Mile,1314,3.84
159 JENNINGS ROAD,Cumberland County,CARTERSVILLE,37.62979741,-78.12398444,2019-09-11,23027,3.0 - 5.0 Mile,1140,3.56
18 MORNINGSIDE ROAD,Cumberland County,CARTERSVILLE,37.63755743,-78.14086179,2019-09-11,23027,3.0 - 5.0 Mile,1484,4.10
1700 CARTERSVILLE ROAD,Cumberland County,CARTERSVILLE,37.64215103,-78.13738434,2019-09-11,23027,3.0 - 5.0 Mile,1695,4.40
54 JENNINGS ROAD,Cumberland County,CARTERSVILLE,37.63085238,-78.13489284,2019-09-11,23027,3.0 - 5.0 Mile,1180,3.61
154 JENKINS RIDGE ROAD,Cumberland County,CARTERSVILLE,37.63009444,-78.15884097,2019-09-11,23027,3.0 - 5.0 Mile,1319,3.85
112 JENKINS RIDGE ROAD,Cumberland County,CARTERSVILLE,37.62956677,-78.15352366,2019-09-11,23027,3.0 - 5.0 Mile,1250,3.72
43 IVY LANE,Cumberland County,CARTERSVILLE,37.63309994,-78.14860838,2019-09-11,23027,3.0 - 5.0 Mile,1336,3.87
65 MORNINGSIDE ROAD,Cumberland County,CARTERSVILLE,37.63341497,-78.1457292,2019-09-11,23027,3.0 - 5.0 Mile,1327,3.86
63 MORNINGSIDE ROAD,Cumberland County,CARTERSVILLE,37.63358522,-78.14527486,2019-09-11,23027,3.0 - 5.0 Mile,1332,3.87
41 IVY LANE,Cumberland County,CARTERSVILLE,37.63379014,-78.14828148,2019-09-11,23027,3.0 - 5.0 Mile,1354,3.92
47 IVY LANE,Cumberland County,CARTERSVILLE,37.63402042,-78.1490384,2019-09-11,23027,3.0 - 5.0 Mile,1372,3.94
219 JENNINGS ROAD,Cumberland County,CARTERSVILLE,37.63221908,-78.11879009,2019-09-11,23027,3.0 - 5.0 Mile,1272,3.76
43 JENNINGS ROAD,Cumberland County,CARTERSVILLE,37.63260205,-78.1348304,2019-09-11,23027,3.0 - 5.0 Mile,1256,3.73
1088 DEEP RUN ROAD,Cumberland County,CARTERSVILLE,37.63158249,-78.11101625,2019-09-11,23027,3.0 - 5.0 Mile,1306,3.82
11 RHODES LANE,Cumberland County,CARTERSVILLE,37.62998348,-78.11288829,2019-09-11,23027,3.0 - 5.0 Mile,1233,3.69
1060 DEEP RUN ROAD,Cumberland County,CARTERSVILLE,37.63022213,-78.11489128,2019-09-11,23027,3.0 - 5.0 Mile,1219,3.68
10 RHODES LANE,Cumberland County,CARTERSVILLE,37.62977505,-78.11426916,2019-09-11,23027,3.0 - 5.0 Mile,1205,3.65
24 RHODES LANE,Cumberland County,CARTERSVILLE,37.62935653,-78.11400359,2019-09-11,23027,3.0 - 5.0 Mile,1198,3.63
1024 DEEP RUN ROAD,Cumberland County,CARTERSVILLE,37.6287358,-78.11437622,2019-09-11,23027,3.0 - 5.0 Mile,1160,3.58
46 BOONE TRA*,Cumberland County,CARTERSVILLE,37.62873892,-78.1070548,2019-09-11,23027,3.0 - 5.0 Mile,1247,3.71
44 BOONE TRA*,Cumberland County,CARTERSVILLE,37.62922764,-78.10723101,2019-09-11,23027,3.0 - 5.0 Mile,1259,3.74
36 BOONE TRA*,Cumberland County,CARTERSVILLE,37.62982754,-78.10806212,2019-09-11,23027,3.0 - 5.0 Mile,1271,3.76
47 BOONE TRA*,Cumberland County,CARTERSVILLE,37.62881518,-78.10575537,2019-09-11,23027,3.0 - 5.0 Mile,1262,3.74
39 BOONE TRA*,Cumberland County,CARTERSVILLE,37.62965472,-78.10596549,2019-09-11,23027,3.0 - 5.0 Mile,1288,3.79
15 BOONE TRA*,Cumberland County,CARTERSVILLE,37.63156041,-78.10734978,2019-09-11,23027,3.0 - 5.0 Mile,1342,3.89
9 SHERWOOD ROAD,Cumberland County,CARTERSVILLE,37.63497139,-78.1059192,2019-09-11,23027,3.0 - 5.0 Mile,1509,4.13
7 SHERWOOD ROAD,Cumberland County,CARTERSVILLE,37.63526031,-78.10625246,2019-09-11,23027,3.0 - 5.0 Mile,1515,4.15
1167 DEEP RUN ROAD,Cumberland County,CARTERSVILLE,37.63699472,-78.10687337,2019-09-11,23027,3.0 - 5.0 Mile,1590,4.25
1163 DEEP RUN ROAD,Cumberland County,CARTERSVILLE,37.6363799,-78.10794576,2019-09-11,23027,3.0 - 5.0 Mile,1547,4.19
27 SHERWOOD ROAD,Cumberland County,CARTERSVILLE,37.63439061,-78.10437506,2019-09-11,23027,3.0 - 5.0 Mile,1499,4.13
37 SHERWOOD ROAD,Cumberland County,CARTERSVILLE,37.6340131,-78.10337274,2019-09-11,23027,3.0 - 5.0 Mile,1496,4.12
41 SHERWOOD ROAD,Cumberland County,CARTERSVILLE,37.63398217,-78.10273051,2019-09-11,23027,3.0 - 5.0 Mile,1506,4.13
74 SHERWOOD ROAD,Cumberland County,CARTERSVILLE,37.6316688,-78.10112388,2019-09-11,23027,3.0 - 5.0 Mile,1422,4.02
110 BUCK HOLLOW LANE,Cumberland County,CARTERSVILLE,37.63950573,-78.09498573,2019-09-11,23027,3.0 - 5.0 Mile,1910,4.65
92 BUCK HOLLOW LANE,Cumberland County,CARTERSVILLE,37.63882006,-78.09432153,2019-09-11,23027,3.0 - 5.0 Mile,1883,4.62
1300 DEEP RUN ROAD,Cumberland County,CARTERSVILLE,37.64768722,-78.10447654,2019-09-11,23027,3.0 - 5.0 Mile,2203,4.99
1297 DEEP RUN ROAD,Cumberland County,CARTERSVILLE,37.64775314,-78.10624091,2019-09-11,23027,3.0 - 5.0 Mile,2171,4.97
103 SHERWOOD ROAD,Cumberland County,CARTERSVILLE,37.6301408,-78.09835461,2019-09-11,23027,3.0 - 5.0 Mile,1398,3.99
191 JENNINGS ROAD,Cumberland County,CARTERSVILLE,37.62989269,-78.12080326,2019-09-11,23027,3.0 - 5.0 Mile,1165,3.59
181 JENNINGS ROAD,Cumberland County,CARTERSVILLE,37.62945578,-78.1222053,2019-09-11,23027,3.0 - 5.0 Mile,1131,3.55
202 JENNINGS ROAD,Cumberland County,CARTERSVILLE,37.62882835,-78.11964073,2019-09-11,23027,3.0 - 5.0 Mile,1117,3.53
210 JENNINGS ROAD,Cumberland County,CARTERSVILLE,37.62892277,-78.11827356,2019-09-11,23027,3.0 - 5.0 Mile,1132,3.55
224 JENNINGS ROAD,Cumberland County,CARTERSVILLE,37.62957881,-78.11664644,2019-09-11,23027,3.0 - 5.0 Mile,1178,3.61
1035 DEEP RUN ROAD,Cumberland County,CARTERSVILLE,37.62967381,-78.11585413,2019-09-11,23027,3.0 - 5.0 Mile,1193,3.63
1075 DEEP RUN ROAD,Cumberland County,CARTERSVILLE,37.63395682,-78.11334149,2019-09-11,23027,3.0 - 5.0 Mile,1375,3.95
1083 DEEP RUN ROAD,Cumberland County,CARTERSVILLE,37.63220005,-78.11204278,2019-09-11,23027,3.0 - 5.0 Mile,1317,3.85
1089 DEEP RUN ROAD,Cumberland County,CARTERSVILLE,37.63228734,-78.11118765,2019-09-11,23027,3.0 - 5.0 Mile,1330,3.87
